Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Rsl1d1,12814.166454874197,-0.2964544838218315,0.11990173978533612,-2.472478584152184,0.013417975279104098,0.08675511222027675
Mthfsl,559.3785209081447,-0.29647865231054765,0.17834335912577268,-1.6624036564291844,0.09643186627294392,0.3204019140965272
Mir106b,23.289005262283574,-0.29654335745319443,0.5588208809267059,-0.5306590493924092,0.5956550683154032,0.8204250365324228
Pgm2,3209.299075180585,-0.29667658994214813,0.06962662921982629,-4.260964422182153,2.0354663736187602e-5,4.701725791735215e-4
Pdia6,7734.0781369946435,-0.2968673530422711,0.0759675103426307,-3.9078199575493784,9.313266398488254e-5,0.0016565070272685969
Cerkl,97.61612946436398,-0.2969061748827398,0.22202403093482567,-1.337270446053182,0.18113437427786733,0.46002887638641854
Syngr2,3522.6911945195825,-0.2970050124868263,0.07588705342536076,-3.9137771079614745,9.086351530869986e-5,0.0016285627238043286
Psmd8,10828.261774314155,-0.29725004024405366,0.0812176170360444,-3.6599207301555525,2.522932840052895e-4,0.003838885900062468
1500011K16Rik,925.8206534315692,-0.29749645721911844,0.2295712734639089,-1.295878411659759,0.19501737796458277,0.4801008189849155
Caskin2,196.70216458237297,-0.2975483686798576,0.22584384359270485,-1.3174960359622083,0.18767240893436524,0.4695332225671572
Crygn,40.32285170164938,-0.2975952285299676,0.34559967980497797,-0.8610981025731873,0.3891840141421472,0.6801245730289359
Nucb1,8802.995263066116,-0.2976161113666847,0.11335695670028081,-2.6254772537127176,0.008652759005270405,0.06351406426626909
Mrpl13,2356.9764387686123,-0.29773053143491723,0.1454933077137043,-2.0463520701637976,0.04072174411609883,0.18662208074865597
C1qbp,6095.983401164484,-0.2979603320467138,0.11055212704520403,-2.695202163997078,0.007034593578099422,0.05508952412140309
Spcs3,4794.040595261477,-0.2981523301810349,0.12774002927351485,-2.3340555961720972,0.019592810968227115,0.11344890747882183
Gja8,3.6305856517072117,-0.2983839296001706,1.3696325906451399,-0.21785691406453933,0.8275405983861724,NA
Mir682,580.7965410501669,-0.29854684100969403,0.16162346144134956,-1.8471751461530952,0.0647217602452517,0.25165977775362036
3830406C13Rik,1243.1698230210327,-0.2986609524079303,0.18788270860660025,-1.589613832070539,0.11192187726570807,0.3510461415507636
Clec2i,6105.04691708261,-0.2986680282806597,0.16586195245186455,-1.8007024749533038,0.07174978731519886,0.2685437226839983
Rpl41,77887.55264074403,-0.29877593801931207,0.12048716855295327,-2.4797324197057726,0.013148100972821118,0.08543300017297767
Rsad2,860.9987654186876,-0.29889252459196175,0.411585212548064,-0.7261984043147753,0.467717150050189,0.7391041446136115
Ppip5k2,4147.0859003235455,-0.29891915267632513,0.11056466108312321,-2.7035686606192897,0.006859927383489412,0.054007459794198416
Igf2r,12849.570264225793,-0.2989439893883606,0.11509959210351878,-2.5972636733542465,0.009396975889532545,0.06733962524499267
Snrpd2,4714.00442593263,-0.2990250386329827,0.16796982828842316,-1.7802306621372674,0.07503821930640585,0.2762434044353909
Rnft2,186.65399699281323,-0.29908801542127356,0.19241748757564028,-1.5543702352090039,0.12009612886965142,0.3647441119369452
Atp5f1,11449.958122365333,-0.2991735621987731,0.175796222503332,-1.7018201980597316,0.08878907897658429,0.30373155608852076
Alad,962.1804627331945,-0.29918167590849526,0.12279321548265806,-2.43646747690835,0.014831503123669086,0.09301585157935478
Gm12596,107.74209217806612,-0.2992809654153539,0.20537890800281658,-1.457213733998671,0.1450573906470722,0.40724295111867564
3632454L22Rik,15.105330841848852,-0.2996594275362311,0.49633324989166006,-0.6037464296450841,0.5460122403994171,0.7917007811384961
Rilpl2,2390.3129779535693,-0.29973753826706434,0.1366010844983921,-2.1942544553560444,0.028217121702245444,0.1452678446443662
Cyp4v3,665.147643043851,-0.29999981532347575,0.14122367167652897,-2.1242884550588768,0.03364603051325944,0.16427524768908466
Mir202,4.485983330652077,-0.3001349399284768,0.8549839439713101,-0.35104160966389814,0.7255571323205411,0.8921599383540877
Oxct1,6283.7395178078,-0.30016833946342636,0.08708464421690781,-3.4468572750412356,5.671481152059512e-4,0.007597071116414263
3110070M22Rik,40.54863333143928,-0.30030548049235267,0.3770264223580881,-0.7965104371574567,0.4257354115100426,0.7072264305823762
Ppid,5644.655669520221,-0.3003123123079724,0.19732862456814002,-1.521889249292724,0.12803683338103533,0.37755626578212187
Atp5g3,10983.447866964823,-0.3004800526044505,0.11937569547230421,-2.517095723845759,0.011832667647947642,0.07945242369497009
Gmps,4066.044650035107,-0.3005322768509077,0.13331949283034522,-2.2542260735521094,0.024181949299937968,0.1309473602709987
Eif2s2,7003.434077201011,-0.3006579112372161,0.13602442568794726,-2.210322960134773,0.02708275625040373,0.14129870368734676
Thg1l,1115.8988579146192,-0.30085006653414886,0.06394457235224496,-4.70485696388564,2.5404400263893713e-6,7.680578723412187e-5
Eif2s1,6913.344229708569,-0.3008678924012248,0.16510665414941048,-1.8222638811937857,0.0684149558084767,0.26023710636061326
Lyar,3237.9702124885457,-0.30091173459966225,0.06114979690969848,-4.920895077444436,8.614930819711137e-7,2.9341070952388444e-5
Timm8a1,396.36546845719045,-0.30105237956761943,0.14898539962415414,-2.0206837738938517,0.04331251058098084,0.19432324458736208
Uqcrb,2549.5773837196753,-0.3010711057878498,0.21842189661590083,-1.3783925075849388,0.16808213540328795,0.4407967293398952
Uchl4,10.173678075529525,-0.301113757147944,0.5655759384161927,-0.5324019936052551,0.5944476047065158,0.8196490908867029
Gm10390,9.158880609567154,-0.30123732550357546,0.5938392227391321,-0.50727084700484,0.611964790921893,0.8286209269998702
Renbp,95.71536615873917,-0.3012948519539736,0.2966896056691483,-1.0155221018762646,0.30985701642803637,0.6116913784398141
Pold3,3049.973069308266,-0.3016069201178381,0.07410306648873158,-4.070100394073458,4.699288251176726e-5,9.547262255438578e-4
Uchl5,1951.1748256250562,-0.3016309524824691,0.16670332181609912,-1.8093877746192548,0.07039078111603993,0.26508747755241513
Mir6946,10.461740072720865,-0.30170897154288123,0.5376475059475683,-0.5611650164937324,0.5746850491014435,0.8091371270692019
Nsmce1,5685.690986075758,-0.3017099666736607,0.12535585290409657,-2.4068279197500555,0.016091750159316093,0.09819194364869514
1700037H04Rik,1192.75529557281,-0.30198928378013173,0.1197869233327901,-2.5210538460959544,0.011700394608968,0.0788931231870588
4933409K07Rik,3.4675017325115682,-0.302044943816489,0.9353742373321937,-0.3229134733045028,0.7467607722639373,NA
Ndufc1,1125.1939357481535,-0.3021388588446232,0.19467208996634283,-1.5520399400697886,0.12065266725935621,0.3655787262219485
Bmp1,8.12936600951298,-0.3021441087724188,0.8418068980389868,-0.3589232987710984,0.7196524694940698,0.8890385021602674
Phb,5199.8605190074695,-0.30221580311076507,0.08362982682432128,-3.6137322602092783,3.018207365140841e-4,0.004480261579771102
Lypla1,3029.175176718145,-0.30222505196726623,0.14049509029155782,-2.1511431562489736,0.0314649020775935,0.15657507973059145
Ifi44,102.90224948449145,-0.30236946738136916,0.28422557317421965,-1.0638362481057535,0.287402887379774,0.5891472514103283
Mir103-2,6.337312864586843,-0.3023924952814871,0.7710612245421095,-0.39217702259773374,0.6949274203548466,0.875841735406413
Hdgf,13239.197535776992,-0.3024117977371197,0.05996790929242937,-5.042893796120679,4.5854378253352486e-7,1.70709996486816e-5
Ccnd2,34675.74945427612,-0.30256152935405384,0.10516653034468232,-2.8769754822414626,0.004015067899913335,0.03584369927486407
Cdkn2b,3.722178395410009,-0.30262873450960204,1.3078689047398135,-0.23139072533405539,0.8170112697883657,NA
Glmn,491.0869424117785,-0.30270769662222446,0.27818142104212285,-1.0881664759933332,0.2765216213661925,0.5778376553891941
Atg4c,63.13636809842854,-0.3030857997559806,0.31188494589682725,-0.9717872046836226,0.3311564226754956,0.6314575305582752
Hes5,249.08052951884653,-0.30315184239658644,0.2925726818389409,-1.0361590852951517,0.3001279310448089,0.6021534346442018
Fundc1,1629.7759418672267,-0.30317464197231436,0.152444438529196,-1.98875501722059,0.04672825006415584,0.20396072478891597
H2-Oa,1267.9744854751586,-0.3034962611431284,0.14559932825685398,-2.084461959932439,0.037118166935680964,0.17609140044631716
Hibch,1622.6253382482512,-0.3036405232197001,0.1575229726831055,-1.9275951821360329,0.05390549861245732,0.2233169554181963
Cct8,19041.112670229355,-0.30383501936044083,0.11736817404750677,-2.588734312569764,0.009632938605323098,0.06851721270188656
Tns3,10.477042824110917,-0.3039908446756472,1.2870555043076266,-0.23619093633353405,0.813284512340595,0.9344394969301335
Btk,118.70816972562528,-0.3040632740878614,1.3088418299597637,-0.23231475884080574,NA,NA
Exosc9,1766.2800754332764,-0.3040650954009805,0.1200366194424077,-2.5331027882442796,0.011305779467804575,0.07669817139190864
Aph1b,51.05326761478254,-0.3043668875618491,0.3932824831218995,-0.7739141726978706,0.4389815478246527,0.7181935140777803
Spats2,36.10624041367267,-0.30438894636478764,0.2775196916976198,-1.09681927254533,0.2727204035989501,0.5739063343176315
H2-DMb2,252.06708206063047,-0.3048436363993966,1.1589982888559798,-0.2630233705524282,NA,NA
Xkr8,371.17720349632333,-0.3052416466708791,0.16619171605830976,-1.8366838847959335,0.06625657563941605,0.25477158117809906
Armcx1,156.3324003612537,-0.30548749384205864,0.18874083318435422,-1.6185553951839935,0.10554295886371229,0.33738075774703
Snora30,24.56973220799322,-0.30557682896975363,0.6103664735614337,-0.5006448456887551,0.6166210950582712,0.8319564332971345
Tmtc4,638.1017404955151,-0.3056609740289782,0.12282826937861299,-2.4885230051299594,0.012827493791322447,0.08418155559818641
Tmem190,7.498354917186014,-0.30589583598442033,0.7275426530771119,-0.42045072504085695,0.674156218805374,0.8657650230126263
Dynll2,3059.363827146249,-0.30591871647845353,0.08757382672768012,-3.4932665147743225,4.771500395681382e-4,0.006541769102717726
Spag4,64.75789089220952,-0.30595248925403024,0.5099194573508612,-0.6000015979847441,0.5485051705249943,0.7928985865167246
Calhm2,374.8324920857328,-0.3060608473300806,0.10933826458398169,-2.799210765733328,0.005122768766274328,0.04314591888706862
Pi4k2b,487.4720532477397,-0.3063067960355978,0.2442808409943196,-1.2539124836348525,0.20987381704378164,0.5001426466501521
1700048O20Rik,66.37514535520602,-0.3063222087800582,0.27733695713862927,-1.1045127628877114,0.2693707702599028,0.5703833670143912
Rrp15,2469.642064004421,-0.30632541869697916,0.08113386051834312,-3.7755558128251976,1.596512705024925e-4,0.0026416057736334394
Dek,7153.401611430706,-0.30635016575668167,0.1359354002127837,-2.2536452261673023,0.02421849574040658,0.13104387451650998
Rragd,397.3174259903059,-0.30635623668933604,0.15215486478801674,-2.013450158929547,0.04406729332321857,0.19663818040752742
Gm20098,47.970241466038196,-0.3064893673662957,0.29044366871439586,-1.0552454757334653,0.29131307067953177,0.5935642007086506
B3gnt2,7600.846218352545,-0.3065451227345959,0.08261392159725896,-3.710574644174339,2.067893101250256e-4,0.0032796073722217273
Lclat1,1638.9982858789922,-0.3068968385945337,0.12794536376508203,-2.3986554069909167,0.016455392163965306,0.0997585879216918
Zfp536,24.57298842471301,-0.3070111951125917,0.41106621306756874,-0.7468655543872853,0.4551447201528277,0.7291274654039005
Bri3,945.9034996611485,-0.30767863134636464,0.19739586605588613,-1.558688322577412,0.11907016696085652,0.3630389745701874
Csf2rb2,12.579106816667196,-0.30770147959436134,1.529358618657937,-0.20119642040817057,NA,NA
Prss33,83.68525127458926,-0.30783838669931474,0.3081917429302181,-0.9988534532835184,0.31786568742951227,0.6196189796182026
Pkdcc,2.265535442669812,-0.30792818662676813,2.1427606459271074,-0.14370629179328473,0.8857324026419134,NA
Lrrtm2,33.86868695508529,-0.3079296369187038,0.5633762167676415,-0.5465790492283171,0.5846679658611522,0.8144685237642231
E230016M11Rik,89.71730899047496,-0.30805308428182715,0.2160223586069973,-1.426024075786796,0.1538613926232907,0.421065840457639
Gm684,4.311122009174298,-0.30817872615318836,1.0089395120388966,-0.30544816857297136,0.7600248402532618,0.9077498049373002
Pxt1,0.9425110091576252,-0.3082749247978741,2.557832246132378,-0.1205219479361899,0.9040696944275909,NA
Uchl3,2382.6028642174183,-0.308574920975979,0.19530009559524206,-1.5800039423201213,0.11410596364916413,0.35474614589711767
Ank2,1.0685718897855376,-0.3087636520576321,2.532148380747544,-0.12193742452268083,0.9029485762822845,NA
Myo1c,1251.6215202923765,-0.30880552637396996,0.21912027903568068,-1.4092968835791109,0.15874739995051587,0.42775325542267667
Stk39,1603.676068476768,-0.3091478982654383,0.09479519757674207,-3.261218987545921,0.0011093432971804199,0.013137552854425987
Mfsd10,2650.559514850041,-0.3092369868813197,0.07574041411893047,-4.082853130374281,4.448613972018473e-5,9.13074756309598e-4
Lsm3,2430.4336445172144,-0.30923929605154565,0.1538744940610796,-2.009685217413582,0.04446451550304676,0.19767074044307065
Cox8a,10670.57163277271,-0.30924207202799103,0.09262864231933807,-3.3385145704918813,8.422761287876122e-4,0.010593154762595683
H2-Ea-ps,234.68724550566057,-0.30941737364390065,1.4308063506525759,-0.21625384420664515,NA,NA
Dpcd,1571.0801359096429,-0.30943684417727324,0.10967523309152846,-2.8213921726433493,0.004781570898920582,0.04091224293587427
Scd4,116.7898967750787,-0.3098223171511749,0.21454012638322756,-1.4441229357614305,0.14870439747194797,0.41276306877103464
Fam195a,306.51268011434416,-0.30994801009654777,0.13509600425498364,-2.2942796258543963,0.02177444210195024,0.12231085094024859
Rab27a,5288.630500424031,-0.3105469210286672,0.08478566229367136,-3.662729200050694,2.4954230302828877e-4,0.0038126192933296966
Pqlc3,1783.5878174150987,-0.3105893556314958,0.12584481978120501,-2.4680344901879105,0.013585722877787433,0.08741756470279345
Nop16,2022.4722683953323,-0.3107154095409932,0.09490183115145434,-3.2740718042112467,0.0010600966985062719,0.01273753955853287
Serpina3g,26.544271797347342,-0.31091182052239336,1.5213431416603889,-0.2043666625946499,0.8380669797845494,0.9453833171910809
Tube1,316.16169888222703,-0.3110283415612263,0.1339901890777663,-2.321276980814686,0.020271899774569294,0.11619092045409717
Tmem181a,1886.6717557924428,-0.31118632182501815,0.09145945031384908,-3.4024512585321904,6.678426656638326e-4,0.008761444830330206
2900011O08Rik,4.441421858419882,-0.31120221842218415,0.9313537794825306,-0.33413964196837337,0.7382741874948877,0.897954570447627
Inppl1,1626.5118929806051,-0.311423668849562,0.19152656142843855,-1.6260077272150135,0.10394801155690467,0.33419023099989703
Hnrnpab,23995.61009809111,-0.31209436774615584,0.08652624084234148,-3.606933165105596,3.098374254742602e-4,0.00458467683064344
Zbtb8os,1673.461193106114,-0.31212976680285565,0.15866854561649665,-1.9671811170266613,0.049162334166511654,0.21103169385551368
Nudcd2,1836.9596409013034,-0.3122255843792495,0.18614700578308357,-1.6773065087229222,0.09348256046791166,0.3141067886293393
Mzb1,38.84034279368062,-0.3124031249624775,1.458249057551776,-0.21423166594529788,NA,NA
Higd1a,2094.1904500005476,-0.31254929479604704,0.13426195594527232,-2.327906610592266,0.019917063159311688,0.11463484228354164
Tmem64,4447.3032747335255,-0.31262133348087906,0.32719855992901836,-0.9554483783446307,0.3393509988062816,0.6401210175614624
Dnmt3b,1453.9945369008879,-0.31292533075896584,0.10156019682981472,-3.0811808220826653,0.0020618139611799555,0.02153826255865449
Ncl,52137.29935810249,-0.3129963613693302,0.15042877902656937,-2.0806946875108747,0.03746186065382043,0.17709933314156648
Sema7a,130.2407937149152,-0.31303147909854634,0.40676517379384575,-0.7695631269976791,0.4415590847518807,0.7195502022030414
Ccr3,1.0697393785118035,-0.3132543515686058,3.2526696584097534,-0.09630684467409378,0.9232768750946176,NA
Kcnh4,61.58930385302301,-0.3132724960414737,0.34642114950670266,-0.904311115206355,0.36583045454065,0.6618807144023285
Garnl3,23.443102338385028,-0.3133086368065653,0.4058520700739031,-0.7719774270204258,0.44012779703804844,0.7190603294746267
Ehd1,5531.9548585150205,-0.3133163066528034,0.19277053609743877,-1.6253329631994848,0.10409163137642,0.33457512193045397
Golim4,1353.4104522233706,-0.31338633946305156,0.0904630200075453,-3.464248036787991,5.317159919662789e-4,0.007212170984054236
Syncrip,13486.704405978835,-0.31358932599963446,0.14480340727452526,-2.165621181862915,0.03034014640532722,0.1531559211618357
Pdcd4,19623.750421898745,-0.3137512855932905,0.07626092991259803,-4.114181219044641,3.885561057915915e-5,8.141855231402612e-4
Slc17a8,14.815042120451777,-0.31411877612228184,0.5551892513262724,-0.565786847227129,0.5715386886699712,0.8076556187974249
Vma21,1105.8557496243468,-0.3142265331133544,0.20178445480383872,-1.5572385564528464,0.1194138573642203,0.36371011767408107
Xrcc2,543.5036092083453,-0.3142938234676806,0.2932077875032116,-1.0719149929271168,0.28375821537961887,0.5851572626523136
Npm3,7767.044963090441,-0.3143245768945789,0.11971996208516311,-2.625498466755137,0.008652219859017492,0.06351406426626909
Hvcn1,4796.817468771003,-0.3143476070289708,0.10611929108808077,-2.9622098282588136,0.003054395555501484,0.029105125245683983
Nppc,1.588502758379199,-0.3145128724525512,2.275775628100831,-0.13820029908441236,0.8900821187307846,NA
Cdc42ep5,1.1751091059282728,-0.3150599613197647,1.8833719835195115,-0.16728504197614913,0.8671457730703644,NA
B130034C11Rik,83.48386456013426,-0.3152635331125105,0.25000255145716943,-1.2610412624789615,0.20729398116343886,0.49771889336634945
Slc7a11,118.88996904813028,-0.3153286301867708,0.5069444196830181,-0.6220181502026185,0.5339299333990573,0.7849552301328475
Fam136a,1445.0693716920625,-0.3155891087992109,0.14335462811947455,-2.201457413263231,0.02770365837208967,0.14325667155246075
Slc47a2,4.578909739336578,-0.31578013160577023,1.3385594511430023,-0.23591042694153336,0.8135021770589296,0.9344394969301335
Aurka,426.713613802739,-0.315817805485342,0.2031309922330971,-1.5547494846228802,0.12000574421084205,0.36463419966826843
Cyp20a1,533.8890243043093,-0.3158447040808381,0.09426764664029118,-3.350510120254154,8.066286184534874e-4,0.010236797281153143
Atp5j,5661.469921362534,-0.31588651579793314,0.16091073987289384,-1.9631164212373726,0.04963264788474057,0.21233118452153343
Rheb,3290.2877269665987,-0.31593915628671343,0.1757600513665533,-1.797559535459011,0.07224683559644594,0.26961109162331387
Nup205,7454.363577903798,-0.3160318325153367,0.07670580195059017,-4.120051214886036,3.78788192373358e-5,7.961377052315713e-4
Mfhas1,5574.687033721016,-0.3160665315470305,0.12876493497870428,-2.4546009486146443,0.01410410579015444,0.0899387395090002
Stx11,130.31441416972547,-0.31615170271169735,0.3077893448513471,-1.0271690947079049,0.3043408479869363,0.6064714123819144
Rpgrip1,1223.324970805014,-0.31645390952076813,0.26793467740386506,-1.1810860489841288,0.23756854147969522,0.5336999588561665
Cox5a,5802.070643608705,-0.3167650814702863,0.08991365244221619,-3.5229920358741764,4.2670418231664656e-4,0.005996993116534557
Fam103a1,2394.7187945439337,-0.3167678397697387,0.16398716393387516,-1.93166240680563,0.05340118766917687,0.2216322844341847
Zcchc3,223.08887790507941,-0.31704619546821794,0.28026778549100173,-1.1312259627441092,0.25795999699240546,0.557499465477797
Tnfaip2,8.05663736805945,-0.3172246713674738,1.7497587031014545,-0.1812962386214692,NA,NA
Isoc2a,1961.8404069780943,-0.3172304705374653,0.13935179501810885,-2.2764720791450226,0.02281776987778996,0.12584836199736166
Tspan6,144.64500400893004,-0.3173122721666508,0.225737550458805,-1.405668979404281,0.15982244245876603,0.42835861193957464
Arhgef9,112.27508386334311,-0.31733032009600665,0.26259192100258705,-1.208454239126726,0.22687258753367773,0.5208336629015116
2410015M20Rik,3936.8640725016835,-0.31738099830593314,0.15336855558623244,-2.0694007131565093,0.03850849965400129,0.18034191306681502
Il4i1,7.171951672833164,-0.31740391970847387,0.6681756273748032,-0.47503067562569273,0.6347651089370425,0.8433823664253308
Cd48,9045.945774784532,-0.31750045136497385,0.1996577786019443,-1.5902232990279397,0.11178448049409008,0.3508428605283123
Mdfic,90.72097383533193,-0.317527753620099,0.23924654461542053,-1.327198911610249,0.18444289234491018,0.46519488415208154
1110008L16Rik,851.8107213293652,-0.31777615603512954,0.12455900495258271,-2.55120981542925,0.01073496780275782,0.07380775263865362
Dhrs11,891.1329254083597,-0.31778696822007546,0.09540174737302604,-3.3310392835627116,8.652239137894443e-4,0.010794478026046918
Cox7b,6871.083815795379,-0.31815105206685523,0.19064332375998497,-1.6688287100333983,0.09515133117211942,0.3174561710992811
Timm23,3279.242768347402,-0.3182221602403109,0.10609703258773526,-2.999350240801147,0.0027055609482570906,0.02654888313282482
Tmed5,3082.2435821416375,-0.3183533246582729,0.18489757366677578,-1.7217820566537685,0.08510900620275724,0.2966427966378627
Capza1,12990.811761966095,-0.318462217315396,0.11935363974080404,-2.6682237593004183,0.0076253455158053155,0.05826396644663909
Sspo,72.40036128349935,-0.3185700088968283,0.33180778041986253,-0.9601040954908187,0.3370028274690006,0.6375347661045524
Gm10451,58.33118048188366,-0.3187750262202011,0.3847475442007583,-0.8285303727731314,0.40737020134702384,0.6930654117335147
5830416I19Rik,6.104780335659982,-0.3188966506938503,0.9596100967415504,-0.3323189822373639,0.7396484078589085,0.8985938563798821
Txnrd1,6599.655311263258,-0.31889714556856114,0.07587562490500033,-4.202893168495609,2.6352497871690656e-5,5.873921420508373e-4
Gphn,975.9462618687514,-0.31890444383387556,0.07037453441647004,-4.531531845690492,5.855750738111196e-6,1.5793602857818982e-4
Olfml3,57.46714627303137,-0.31915652061442734,0.33185784627274084,-0.9617266073381469,0.3361869532227464,0.6370576649806422
Ipo5,10551.349097921955,-0.31922706665578315,0.08074573843420838,-3.953485011668936,7.702109073772393e-5,0.0014174570276296674
Vmp1,2881.6319586318327,-0.319251289658141,0.155567042362277,-2.052178178683143,0.040152349362202515,0.1852763822577202
Pcbp4,795.7723581896166,-0.3192674358797963,0.12880249068089478,-2.478736507283652,0.013184866712394407,0.08553891140424974
Cdk17,10564.691725148485,-0.31930682416183914,0.12363459237157616,-2.5826657251570997,0.009804026293117515,0.06938157737667289
Fgd2,102.77061678678751,-0.31936518447754164,1.2124267004787799,-0.26340989055373515,NA,NA
Rap2c,4487.816520653174,-0.31943240488211266,0.1620523441024811,-1.9711680608588125,0.04870465586816847,0.2099359942555826
Tkt,18752.939625130708,-0.3198535466762325,0.06061004686422548,-5.277236419116236,1.3114664311889262e-7,5.754829813097991e-6
Cstb,1750.9412741531712,-0.3200719854077526,0.16719864266836465,-1.914321673308134,0.05557906679971454,0.22761725484564194
Phyhip,3.068683067711928,-0.3200726917388794,1.20626578455491,-0.2653417645075462,0.7907461937503524,NA
Gm35612,30.029206466004148,-0.32023403468467976,0.35529071337675433,-0.9013295946891241,0.3674131030149854,0.6625766120229553
Elovl7,704.6271918810265,-0.3202945482653923,0.1304935001124821,-2.454486606530643,0.014108592011445336,0.0899387395090002
Kcnj13,21.03281495690903,-0.320296780099031,0.3549052132404083,-0.9024854190633318,0.3667990635669149,0.6625101021689903
Icam4,17.159880119442168,-0.320625419937698,0.5137702911279142,-0.6240637605452188,0.532585712314986,0.7837459158915441
Pold1,5501.263072457453,-0.3208350082630021,0.09115956859716834,-3.519488005485889,4.323805864770891e-4,0.006063325765695513
Btg3,30.524339362893066,-0.32084764220122103,0.5118994178574305,-0.626778681531106,0.5308043196424956,0.7834369316888578
Csnk1g3,3295.708566945603,-0.3208532237320431,0.0852712094844019,-3.76273804103523,1.6806321518057784e-4,0.002741898468645371
Epb4.1l5,80.39171485588899,-0.3210327484090887,0.2419465598828532,-1.3268746146443569,0.18455016298876128,0.4653815855731725
Fundc2,3044.8346316923626,-0.3210640152101371,0.16040605915797812,-2.0015703701936394,0.04533095836845048,0.20010809058390722
Nudt5,1709.3975256229555,-0.32110723100108557,0.13244512753676543,-2.4244548438518394,0.01533138986502935,0.09511303948429067
Idh3a,4494.566419220457,-0.32110896554161183,0.08022213858213888,-4.002747511060561,6.261111080922464e-5,0.0012038878147081409
H3f3a,21376.266989215244,-0.3216685426552327,0.1097195335278936,-2.93173450808972,0.003370747699672998,0.031226820847136086
Tmem139,3.80671999317191,-0.32169427625619,1.235158118648593,-0.26044784987379677,0.7945183372234536,NA
Kel,5.3537295081286205,-0.32208375295829816,0.9350616613581356,-0.3444518861895009,0.7305064738466114,0.8945485665619314
Ergic1,3004.00456531667,-0.3222190147567318,0.07334200898537982,-4.393375900310609,1.116039085547237e-5,2.7748339466234856e-4
Ypel4,12.693275124093727,-0.32221973761688,1.3525367154131753,-0.23823363458081634,0.8116998913545219,0.9342186932578048
Nat2,659.8322460201113,-0.3223699909561047,0.25364461608096217,-1.2709514435473201,0.20374592338042471,0.49257952253526516
Pebp1,6682.606223266644,-0.32244161226995904,0.09661537456351303,-3.33737372262623,8.457414337511354e-4,0.010617657927935778
Retn,4.2369480830808195,-0.3224652784162234,1.207425213136418,-0.26706853137395137,0.7894163961663363,0.9240311799099126
AA388235,304.5817492239397,-0.3224823587113457,0.15347645055596262,-2.101184628281183,0.035624762239785966,0.17154297276660613
Tceb1,2193.864179065383,-0.32258734136890577,0.21543137958436723,-1.4974018269356815,0.13428873320392273,0.38838299326208897
Nup210l,425.7951018365836,-0.32266150404672145,0.17742565481470043,-1.8185729926357168,0.0689766012858845,0.2613791187871714
Nod1,6005.807038460803,-0.32267046354607465,0.09144744866408007,-3.5284796706725117,4.1795404880839266e-4,0.005909616944666546
4930507D05Rik,19.545574284389325,-0.32280295745275955,0.4245606251603116,-0.7603224093870482,0.44706188994932594,0.723677244056969
4933407L21Rik,19.768569808371133,-0.3229598615237137,0.46884114104003827,-0.6888471024690502,0.49091949060091905,0.755817315159664
Aven,2805.959682930576,-0.323221452668062,0.09960615198144153,-3.244994874696938,0.001174527376189186,0.013804301176604042
Tmem30c,7.149578051785572,-0.32322800754420905,0.7343542488441934,-0.4401527029399509,0.6598265129146323,0.8581816199517278
Lsm7,1873.8890014673557,-0.3233122002903991,0.18065293281574352,-1.7896869718697592,0.07350424796810903,0.2727849204566692
Zfp41,328.68361480139896,-0.3234339303271093,0.12672060293928744,-2.5523389474564633,0.010700236645342696,0.07371157114247395
Rab42,3.6191713343601584,-0.32353058093772474,1.087488586877698,-0.297502507007101,0.7660828942808696,NA
Topbp1,11138.538855505241,-0.3235679977761941,0.09208318235914731,-3.5138663704540365,4.4163492271810905e-4,0.006169312794160601
Efnb1,222.29352881722693,-0.3236402495564455,0.2117665323510408,-1.5282879969907335,0.12644104873854678,0.37482460826814434
Acp1,1756.9680100907221,-0.3237772672736799,0.11500230794716124,-2.815397995511899,0.004871685969535913,0.041556282877247844
Casp7,969.8785785180924,-0.32381435117736923,0.08993422178352407,-3.600568779666607,3.1752181775847045e-4,0.004663872408166915
Myo5a,1925.6320301327091,-0.32384611802717145,0.12700542270118068,-2.5498605582308014,0.010776601242817872,0.0740190697727991
2310022B05Rik,940.1917528297629,-0.32385089119256194,0.12620037107316584,-2.566164334055772,0.010283009763282227,0.07167262153930667
Erh,3539.3151754895734,-0.32392640195967365,0.0758872415300683,-4.268522553047688,1.967719356212864e-5,4.5613044696328497e-4
0610009B22Rik,200.7571609818697,-0.3239506210667651,0.2511377625243693,-1.289931939388567,0.19707429008704105,0.4831253787457795
Psmd14,5830.942041014677,-0.324248293479445,0.15934051801611,-2.0349393708300996,0.0418569738661857,0.19029357589440318
Mgarp,24.165600464510053,-0.32438456302817087,0.4176093444408199,-0.7767655761212019,0.4372970898182695,0.7169488541488642
Vdac3,3215.0620356949066,-0.3247023861481582,0.11616486660447486,-2.795185804790053,0.005186989403848819,0.043477531541961545
Ccdc112,32.446230319551226,-0.3247767166863868,0.39341097794664537,-0.8255405540066887,0.4090647687234999,0.6944913195356788
Aldh7a1,668.3597381287417,-0.32477761495677243,0.2311529918301413,-1.4050331444354809,0.16001142259435072,0.42874513315820295
Lfng,24986.016119321208,-0.32478922496785356,0.08777389822654132,-3.7002939544690623,2.1534987059961469e-4,0.003394670595330413
